image,pose,smile,glasses,gender,eye_detected,mouth_detected,eye_nme,mouth_nme,combined_nme
Akbar_Hashemi_Rafsanjani_0001.jpg,3,2,2,1,0,0,-1,-1,-1
Akiko_Morigami_0001.jpg,3,2,2,2,1,1,0.694602,0.363803,0.529203
Akmal_Taher_0001.jpg,3,1,2,1,1,1,1.21134,1.24993,1.23063
Alanis_Morissette_0001.jpg,2,1,2,2,1,1,0.835469,0.951223,0.893346
Alanna_Ubach_0001.jpg,4,1,2,2,1,1,0.969943,1.12841,1.04918
Alan_Dershowitz_0001.jpg,3,2,1,1,1,1,1.89702,0.955067,1.42604
Alan_Dreher_0001.jpg,3,2,2,1,0,0,-1,-1,-1
Alan_Greenspan_0001.jpg,3,2,1,1,1,0,1.72855,-1,1.72855
Alan_Greer_0001.jpg,3,2,2,1,1,1,1.94082,0.549947,1.24538
Alan_Jackson_0001.jpg,3,1,2,1,1,1,0.769988,0.9731,0.871544
Alan_Mulally_0001.jpg,3,2,2,1,0,0,-1,-1,-1
Alan_Stonecipher_0001.jpg,3,2,2,1,0,0,-1,-1,-1
Alan_Tang_Kwong-wing_0001.jpg,3,2,2,1,1,1,1.11358,0.451591,0.782587
Alan_Trammell_0001.jpg,3,1,2,1,0,0,-1,-1,-1
Alan_Zemaitis_0001.jpg,3,2,2,1,1,1,0.731858,0.496525,0.614192
Alastair_Johnston_0001.jpg,3,1,2,1,1,1,1.34668,0.917005,1.13184
Albaro_Recoba_0001.jpg,3,2,2,1,1,1,0.643955,0.093084,0.36852
Alberta_Lee_0001.jpg,3,1,2,2,1,1,0.800734,0.853334,0.827034
Alberto_Acosta_0001.jpg,3,2,2,1,1,1,0.700627,1.85055,1.27559
Alberto_Fujimori_0001.jpg,3,1,1,1,0,0,-1,-1,-1
Alberto_Gonzales_0001.jpg,3,1,1,1,1,1,1.09414,0.292364,0.693252
Alberto_Ruiz_Gallardon_0001.jpg,3,2,1,1,0,0,-1,-1,-1
Alberto_Sordi_0001.jpg,3,1,2,1,1,1,1.51787,0.062107,0.789989
Albert_Brooks_0001.jpg,3,1,2,1,0,0,-1,-1,-1
Albert_Costa_0001.jpg,2,2,2,1,1,1,2.15338,0.691959,1.42267
Albert_Montanes_0001.jpg,3,2,2,1,1,1,0.620478,0.636225,0.628351
Albrecht_Mentz_0001.jpg,3,2,1,1,0,0,-1,-1,-1
Aldo_Paredes_0001.jpg,2,1,2,1,1,1,1.6144,0.827131,1.22076
Alecos_Markides_0001.jpg,3,2,1,1,1,1,1.84037,0.177611,1.00899
Alec_Baldwin_0001.jpg,4,1,2,1,0,0,-1,-1,-1
Alejandro_Atchugarry_0001.jpg,3,1,2,1,1,1,1.72466,0.48915,1.1069
Alejandro_Avila_0001.jpg,3,2,2,1,0,0,-1,-1,-1
Alejandro_Fernandez_0001.jpg,3,1,2,1,1,1,0.721731,1.04409,0.88291
Alejandro_Gonzalez_Inarritu_0001.jpg,3,1,2,1,0,0,-1,-1,-1
Alejandro_Lembo_0001.jpg,3,1,2,1,1,1,1.41427,0.603949,1.00911
Alejandro_Lerner_0001.jpg,4,1,2,1,1,1,0.570897,1.46026,1.01558
Alejandro_Toledo_0001.jpg,3,2,1,1,0,0,-1,-1,-1
Aleksander_Kwasniewski_0001.jpg,3,1,2,1,1,1,0.536372,0.20731,0.371841
Aleksander_Voloshin_0001.jpg,4,1,2,1,0,0,-1,-1,-1
Alessandra_Cerna_0001.jpg,4,2,2,2,1,0,0.521364,-1,0.521364
Alexander_Downer_0001.jpg,4,1,1,1,0,0,-1,-1,-1
Alexandra_Jackson_0001.jpg,2,2,2,1,1,1,0.919792,1.40329,1.16154
Alexandra_Rozovskaya_0001.jpg,2,2,2,2,1,1,0.775644,0.878576,0.82711
Alexandra_Spann_0001.jpg,3,1,2,2,1,0,0.633874,-1,0.633874
Alexandra_Vodjanikova_0001.jpg,3,2,2,2,1,1,0.708575,1.14694,0.927758
Alexandre_Daigle_0001.jpg,3,1,2,1,1,1,0.634636,1.23239,0.933513
Alexandre_Despatie_0001.jpg,3,1,2,1,1,1,0.550762,0.645284,0.598023
Alexandre_Herchcovitch_0001.jpg,3,2,2,1,0,0,-1,-1,-1
Alexa_Loren_0001.jpg,3,2,2,2,1,1,1.33826,1.93393,1.6361
Alexa_Vega_0001.jpg,3,2,2,2,1,1,0.881288,1.01445,0.947867
Alexis_Bledel_0001.jpg,3,1,2,2,0,0,-1,-1,-1
Alexis_Dennisoff_0001.jpg,3,2,2,1,1,1,1.87801,0.644941,1.26147
Alex_Cabrera_0001.jpg,3,2,2,1,1,1,0.694383,0.0942004,0.394292
Alex_Cejka_0001.jpg,3,1,2,1,1,1,0.60049,0.950789,0.77564
Alex_Corretja_0001.jpg,3,2,2,1,1,0,0.679333,-1,0.679333
Alex_Gonzalez_0001.jpg,3,2,2,1,1,0,0.688088,-1,0.688088
Alex_Holmes_0001.jpg,3,1,2,1,1,1,1.28287,1.14448,1.21367
Alex_King_0001.jpg,3,2,2,2,1,0,2.30326,-1,2.30326
Alex_Penelas_0001.jpg,3,2,2,1,1,1,1.7008,1.38702,1.54391
Alex_Wallau_0001.jpg,3,1,2,2,1,1,1.17265,0.889202,1.03093
Alex_Zanardi_0001.jpg,3,1,2,1,1,1,0.627695,0.906455,0.767075
Alfonso_Cuaron_0001.jpg,3,2,2,1,1,1,0.660625,1.13809,0.899357
Alfonso_Portillo_0001.jpg,3,1,2,1,0,0,-1,-1,-1
Alfonso_Soriano_0001.jpg,3,1,2,1,1,1,0.722123,0.116437,0.41928
Alfredo_Moreno_0001.jpg,3,1,2,1,1,1,1.84881,0.434281,1.14154
Alfredo_Pena_0001.jpg,3,2,1,1,1,0,0.612005,-1,0.612005
Alfred_Ford_0001.jpg,5,2,2,1,0,0,-1,-1,-1
Alfred_Sant_0001.jpg,3,2,2,1,1,1,0.707275,0.352117,0.529696
Alice_Fisher_0001.jpg,3,2,2,2,1,0,0.747159,-1,0.747159
Alicia_Keys_0001.jpg,3,1,2,2,0,0,-1,-1,-1
Alicia_Molik_0001.jpg,3,2,2,2,1,1,1.60725,1.14283,1.37504
Alicia_Silverstone_0001.jpg,3,1,2,2,0,0,-1,-1,-1
Alicia_Witt_0001.jpg,3,1,2,2,1,1,0.892014,0.966537,0.929276
Alimzhan_Tokhtakhounov_0001.jpg,3,2,2,1,0,0,-1,-1,-1
Alina_Kabaeva_0001.jpg,3,1,2,2,1,1,1.54296,0.418681,0.980819
Aline_Chretien_0001.jpg,3,1,2,2,1,1,1.1556,0.417448,0.786526
Alisha_Richman_0001.jpg,3,2,1,2,1,1,0.492802,0.235478,0.36414
Alistair_MacDonald_0001.jpg,3,1,2,1,1,1,0.679069,0.416238,0.547653
Ali_Abbas_0001.jpg,2,1,2,1,1,1,1.84346,0.870549,1.35701
Ali_Abdullah_Saleh_0001.jpg,4,2,2,1,1,1,1.12864,1.05863,1.09363
Ali_Ahmeti_0001.jpg,3,2,2,1,1,1,0.594461,0.343627,0.469044
Ali_Bin_Hussein_0001.jpg,3,2,2,1,0,0,-1,-1,-1
Ali_Fallahian_0001.jpg,3,2,1,1,1,1,1.45494,0.590692,1.02281
Ali_Naimi_0001.jpg,3,2,1,1,1,1,1.19443,0.582142,0.888284
Allan_Kemakeza_0001.jpg,3,1,2,1,1,1,0.91071,0.707348,0.809029
Allan_Wagner_0001.jpg,3,2,1,1,1,1,1.4674,0.156371,0.811886
Allen_Iverson_0001.jpg,3,2,2,1,1,1,1.27483,1.60445,1.43964
Allison_Janney_0001.jpg,3,2,2,2,1,0,0.69012,-1,0.69012
Allison_Searing_0001.jpg,3,2,2,2,1,1,1.61316,0.374484,0.993824
Allyson_Felix_0001.jpg,3,2,2,2,1,1,0.612969,0.356252,0.48461
Ally_Sheedy_0001.jpg,3,1,2,2,0,0,-1,-1,-1
Alma_Powell_0001.jpg,2,1,1,2,1,1,2.20358,0.565638,1.38461
Almeida_Baptista_0001.jpg,3,2,2,1,1,1,1.39718,0.40953,0.903354
Alonzo_Mourning_0001.jpg,3,2,1,1,1,1,0.699644,0.903517,0.801581
Alvaro_Silva_Calderon_0001.jpg,3,1,1,1,1,1,0.897724,0.661073,0.779399
Alvaro_Uribe_0001.jpg,3,2,1,1,1,1,1.41944,0.527838,0.973637
Alyse_Beaupre_0001.jpg,3,1,2,2,1,1,1.54856,2.15383,1.85119
Aly_Wagner_0001.jpg,3,1,2,2,1,1,1.0374,0.177696,0.60755
Al_Cardenas_0001.jpg,4,2,2,1,1,1,1.44252,0.580334,1.01143
Al_Davis_0001.jpg,3,1,2,1,0,0,-1,-1,-1
Al_Gore_0001.jpg,2,2,2,1,0,0,-1,-1,-1
Al_Leiter_0001.jpg,3,1,2,1,0,0,-1,-1,-1
Al_Pacino_0001.jpg,3,1,2,1,0,0,-1,-1,-1
Al_Sharpton_0001.jpg,3,2,2,1,0,0,-1,-1,-1
Amanda_Beard_0001.jpg,3,1,2,2,0,0,-1,-1,-1
Amanda_Bynes_0001.jpg,3,1,2,2,1,1,1.3604,0.705144,1.03277
Amanda_Coetzer_0001.jpg,4,2,2,2,0,0,-1,-1,-1
Amanda_Marsh_0001.jpg,4,1,2,2,1,0,1.27956,-1,1.27956
Amanda_Plumer_0001.jpg,4,1,2,2,1,1,1.08363,0.801496,0.942562
Amber_Tamblyn_0001.jpg,2,2,2,2,1,1,2.12081,0.569961,1.34539
Amer_al-Saadi_0001.jpg,2,2,2,1,1,1,2.03339,0.285985,1.15969
Amporn_Falise_0001.jpg,3,1,2,2,1,1,1.46326,0.902548,1.1829
Amram_Mitzna_0001.jpg,3,2,1,1,1,1,0.766445,0.501552,0.633999
Amy_Cotton_0001.jpg,3,1,2,2,1,1,0.852864,1.97128,1.41207
Amy_Redford_0001.jpg,3,1,2,2,0,0,-1,-1,-1
Anastasia_Kelesidou_0001.jpg,4,1,2,2,1,1,0.520854,0.312432,0.416643
Anastasia_Myskina_0001.jpg,3,2,2,2,1,1,0.714804,0.57518,0.644992
Anatoliy_Kinakh_0001.jpg,4,2,2,1,0,0,-1,-1,-1
Ana_Claudia_Talancon_0001.jpg,3,1,2,2,0,0,-1,-1,-1
Ana_Guevara_0001.jpg,2,1,2,2,1,1,1.24167,1.01187,1.12677
Ana_Isabel_Sanchez_0001.jpg,3,1,2,2,1,0,0.773031,-1,0.773031
Ana_Paula_Gerard_0001.jpg,3,1,2,2,0,0,-1,-1,-1
Ana_Sebastiao_0001.jpg,3,1,2,2,1,0,0.756431,-1,0.756431
Anderson_Varejao_0001.jpg,3,1,2,2,1,0,0.676891,-1,0.676891
Anders_Ebbeson_0001.jpg,4,1,2,1,1,1,0.695733,0.737289,0.716511
Anders_Fogh_Rasmussen_0001.jpg,3,2,2,1,0,0,-1,-1,-1
Andreas_Vinciguerra_0001.jpg,3,2,2,1,1,0,0.548066,-1,0.548066
Andrea_De_Cruz_0001.jpg,3,1,2,2,1,1,1.10241,1.32276,1.21259
Andrea_Kiser_0001.jpg,3,2,2,2,1,1,0.452584,0.791463,0.622023
Andrea_Yates_0001.jpg,3,2,2,2,1,1,0.594455,1.06297,0.828715
Andrei_Konchalovsky_0001.jpg,3,1,1,1,0,0,-1,-1,-1
Andrei_Mikhnevich_0001.jpg,3,1,2,1,1,0,0.580323,-1,0.580323
Andres_DAlessandro_0001.jpg,3,1,2,1,1,1,0.728599,1.28382,1.00621
Andres_Manuel_Lopez_Obrador_0001.jpg,3,1,2,1,1,1,1.69349,1.05787,1.37568
Andres_Pastrana_0001.jpg,3,2,2,1,1,1,1.52425,0.624467,1.07436
Andrew_Caldecott_0001.jpg,3,1,2,1,1,1,1.35805,0.663231,1.01064
Andrew_Cuomo_0001.jpg,3,2,2,1,0,0,-1,-1,-1
Andrew_Firestone_0001.jpg,2,1,2,1,0,0,-1,-1,-1
Andrew_Gilligan_0001.jpg,3,1,2,1,1,1,1.09839,0.670661,0.884527
Andrew_Jarecki_0001.jpg,3,2,2,1,1,1,0.965498,1.29639,1.13094
Andrew_Sabey_0001.jpg,3,1,2,1,1,1,0.877898,0.80716,0.842529
Andrew_Shutley_0001.jpg,3,2,2,1,1,1,0.818691,1.6347,1.2267
Andre_Agassi_0001.jpg,3,1,2,1,1,1,0.62608,0.737556,0.681818
Andre_Bucher_0001.jpg,3,2,1,1,1,0,0.573533,-1,0.573533
Andre_Techine_0001.jpg,3,2,1,1,0,0,-1,-1,-1
Andrzej_Tyszkiewicz_0001.jpg,3,2,2,1,1,1,1.01204,1.42468,1.21836
Andy_Bryant_0001.jpg,3,1,1,1,1,1,1.00801,2.21695,1.61248
Andy_Garcia_0001.jpg,3,1,2,1,1,1,0.711146,0.214278,0.462712
Andy_Griffith_0001.jpg,3,1,1,1,1,1,1.49525,0.812642,1.15395
Andy_Griggs_0001.jpg,3,1,1,1,0,0,-1,-1,-1
Andy_Hebb_0001.jpg,4,2,2,1,1,1,1.00591,0.811139,0.908527
Andy_Madikians_0001.jpg,3,1,2,1,1,1,0.613324,0.585408,0.599366
Andy_North_0001.jpg,3,1,2,1,0,0,-1,-1,-1
Andy_Perez_0001.jpg,3,1,1,1,1,1,1.34997,0.867566,1.10877
Andy_Roddick_0001.jpg,3,2,2,1,1,1,0.79166,2.10558,1.44862
Andy_Rooney_0001.jpg,3,1,2,1,0,0,-1,-1,-1
Andy_Warhol_0001.jpg,3,2,1,2,1,1,0.749505,0.261005,0.505255
Andy_Wisecarver_0001.jpg,4,2,2,1,0,0,-1,-1,-1
AnFernce_Negron_0001.jpg,3,1,2,1,1,1,0.642148,0.274031,0.45809
Angela_Alvarado_Rosa_0001.jpg,3,2,2,2,1,1,1.13086,0.982973,1.05692
Angela_Lansbury_0001.jpg,3,1,2,2,1,1,0.701842,0.837984,0.769913
Angela_Merkel_0001.jpg,2,1,2,2,0,0,-1,-1,-1
Angelina_Jolie_0001.jpg,3,1,2,2,1,1,0.79051,2.0165,1.40351
Angelo_Genova_0001.jpg,4,1,1,1,1,1,1.31237,0.304686,0.808526
Angelo_Reyes_0001.jpg,2,2,1,1,1,1,2.00984,0.728061,1.36895
Angel_Maza_0001.jpg,3,1,2,1,1,1,2.36103,2.46147,2.41125
Angie_Arzola_0001.jpg,4,2,2,2,1,1,0.996507,2.58559,1.79105
Angie_Martinez_0001.jpg,2,1,1,2,1,1,0.861204,0.988501,0.924852
Anita_DeFrantz_0001.jpg,3,1,2,2,0,0,-1,-1,-1
Anjum_Hussain_0001.jpg,3,2,2,1,1,1,0.583259,0.980855,0.782057
Anna_Chicherova_0001.jpg,3,2,2,2,1,1,0.853576,0.730718,0.792147
Anna_Faris_0001.jpg,3,1,2,2,1,1,0.96793,1.2939,1.13091
Anna_Jones_0001.jpg,3,2,2,2,0,0,-1,-1,-1
Anna_Kournikova_0001.jpg,3,2,2,2,1,1,0.737649,0.553066,0.645358
Anneli_Jaatteenmaki_0001.jpg,3,2,2,2,1,1,1.47309,1.21161,1.34235
Annette_Bening_0001.jpg,3,1,2,2,1,0,0.737301,-1,0.737301
Annette_Lu_0001.jpg,3,1,1,2,1,1,1.13788,1.04716,1.09252
Anne_Cavers_0001.jpg,3,2,2,2,0,0,-1,-1,-1
Anne_Donovan_0001.jpg,4,2,2,2,1,1,0.495803,0.756448,0.626126
Anne_Heche_0001.jpg,2,1,2,2,0,0,-1,-1,-1
Anne_Krueger_0001.jpg,3,2,1,2,1,1,1.1563,0.839242,0.99777
Anne_McLellan_0001.jpg,3,1,1,2,0,0,-1,-1,-1
Annie_Chaplin_0001.jpg,4,1,2,2,0,0,-1,-1,-1
Annie_Machon_0001.jpg,3,1,2,2,1,0,0.792616,-1,0.792616
Ann_Godbehere_0001.jpg,3,2,2,2,1,1,0.499864,0.779955,0.639909
Ann_Veneman_0001.jpg,3,2,2,2,1,1,0.769154,0.993671,0.881412
Antanas_Valionis_0001.jpg,3,1,2,1,1,1,0.705837,0.0957826,0.40081
Anthony_Carter_0001.jpg,3,2,2,1,1,1,0.825134,0.278311,0.551723
Anthony_Corso_0001.jpg,4,1,2,1,1,1,1.66788,0.684904,1.17639
Anthony_Ervin_0001.jpg,4,1,2,1,1,1,0.916044,1.26746,1.09175
Anthony_Fauci_0001.jpg,3,1,1,1,1,1,1.89406,0.443366,1.16871
Anthony_Garotinho_0001.jpg,5,1,2,1,1,0,0.335558,-1,0.335558
Anthony_Hazen_0001.jpg,3,2,1,1,1,1,0.777296,0.497091,0.637193
Anthony_Hopkins_0001.jpg,3,2,2,1,1,1,1.12502,0.549617,0.83732
Anthony_LaPaglia_0001.jpg,4,1,2,1,0,0,-1,-1,-1
Anthony_Mazur_0001.jpg,3,2,2,1,1,0,0.656189,-1,0.656189
Anthony_Pico_0001.jpg,3,1,1,1,0,0,-1,-1,-1
Anthony_Principi_0001.jpg,3,2,1,1,0,0,-1,-1,-1
Anthony_Rackauckas_0001.jpg,3,2,2,1,0,0,-1,-1,-1
Anthony_Scott_Miller_0001.jpg,3,1,2,1,1,1,0.469163,1.03744,0.753303
Antonio_Bernardo_0001.jpg,3,2,2,1,1,1,0.654587,0.356228,0.505407
Antonio_Cassano_0001.jpg,3,2,2,1,1,1,1.30005,1.28446,1.29225
Antonio_Catania_0001.jpg,3,1,2,1,0,0,-1,-1,-1
Antonio_Elias_Saca_0001.jpg,3,2,2,1,0,0,-1,-1,-1
Antonio_Palocci_0001.jpg,4,2,2,1,1,1,0.489611,1.36123,0.925422
Antonio_Trillanes_0001.jpg,3,2,2,1,0,0,-1,-1,-1
Antwun_Echols_0001.jpg,3,2,1,1,1,1,0.607729,0.81186,0.709795
Anwar_Ibrahim_0001.jpg,3,2,1,1,1,1,0.832418,0.114332,0.473375
Anzori_Kikalishvili_0001.jpg,3,1,2,1,1,1,1.66247,0.622477,1.14247
Aparna_Pillai_0001.jpg,3,1,2,2,1,1,1.70755,0.656658,1.18211
Aram_Adler_0001.jpg,3,2,2,1,1,1,1.34564,1.09584,1.22074
Aretha_Franklin_0001.jpg,3,1,2,2,1,0,0.700445,-1,0.700445
Arianna_Huffington_0001.jpg,2,1,2,2,1,0,1.41521,-1,1.41521
Ariel_Sharon_0001.jpg,3,1,2,1,0,0,-1,-1,-1
Arie_Haan_0001.jpg,3,2,2,1,1,1,1.78569,0.538389,1.16204
Ari_Bousbib_0001.jpg,3,1,2,1,0,0,-1,-1,-1
Ari_Fleischer_0001.jpg,3,1,1,1,1,1,1.08858,0.313571,0.701076
Armando_Avila_Panchame_0001.jpg,3,2,2,1,1,1,1.8406,0.720189,1.28039
Armando_Calderon_Sol_0001.jpg,3,2,2,1,0,0,-1,-1,-1
Armando_Carrillo_0001.jpg,3,2,2,1,1,1,1.2357,0.91214,1.07392
Armand_Sargen_0001.jpg,3,2,2,1,0,0,-1,-1,-1
Arminio_Fraga_0001.jpg,5,2,2,1,1,1,1.67139,0.638767,1.15508
Arnaud_Clement_0001.jpg,3,2,2,1,1,1,1.24167,1.03324,1.13745
Arnaud_Lagardere_0001.jpg,3,2,2,1,1,1,1.01535,0.594859,0.805106
Arnoldo_Aleman_0001.jpg,3,2,1,1,1,1,1.44388,0.622431,1.03315
Arnold_Palmer_0001.jpg,3,1,2,1,0,0,-1,-1,-1
Arnold_Schwarzenegger_0001.jpg,4,1,2,1,1,1,0.555222,0.501057,0.52814
Aron_Ralston_0001.jpg,3,2,2,1,0,0,-1,-1,-1
Arsinee_Khanjian_0001.jpg,3,1,2,2,0,0,-1,-1,-1
Arthur_Martinez_0001.jpg,3,2,2,1,1,1,1.28937,0.53499,0.912179
Arturo_Gatti_0001.jpg,3,2,2,1,1,1,1.51311,0.204067,0.858588
Art_Cooper_0001.jpg,4,1,2,1,1,1,0.851786,1.01572,0.933752
Art_Hoffmann_0001.jpg,2,1,2,1,0,0,-1,-1,-1
Art_Howe_0001.jpg,3,1,2,1,1,1,1.07382,0.886685,0.980251
Arye_Mekel_0001.jpg,3,2,1,1,1,1,3.05665,1.2772,2.16693
Asa_Hutchinson_0001.jpg,3,1,2,1,1,1,1.76056,0.827415,1.29399
Ascencion_Barajas_0001.jpg,3,2,2,1,1,1,0.720223,0.681519,0.700871
Ashlea_Talbot_0001.jpg,2,1,2,2,0,0,-1,-1,-1
Ashley_Judd_0001.jpg,3,1,2,2,1,1,1.42961,0.512252,0.970929
Ashley_Olsen_0001.jpg,2,1,2,2,1,1,2.22497,2.96956,2.59727
Ashraf_Ghani_0001.jpg,4,2,2,1,1,1,0.627571,0.471459,0.549515
Asmaa_Assad_0001.jpg,3,1,2,2,1,1,0.940387,0.351762,0.646074
Assad_Ahmadi_0001.jpg,3,2,2,1,0,0,-1,-1,-1
Astou_Ndiaye-Diatta_0001.jpg,3,1,2,2,1,1,0.577734,0.712621,0.645177
Astrid_Betancourt_0001.jpg,3,2,2,2,1,0,1.17902,-1,1.17902
Astrid_Eyzaguirre_0001.jpg,3,1,2,2,0,0,-1,-1,-1
Atal_Bihari_Vajpayee_0001.jpg,2,1,2,1,0,0,-1,-1,-1
Ataollah_Mohajerani_0001.jpg,3,2,2,1,0,0,-1,-1,-1
Atiabet_Ijan_Amabel_0001.jpg,2,1,2,2,1,1,1.03353,0.369603,0.701565
Audrey_Lacroix_0001.jpg,3,1,2,2,1,0,0.791378,-1,0.791378
Audrey_Sauret_0001.jpg,3,2,2,2,1,1,1.09714,1.6719,1.38452
Augustin_Calleri_0001.jpg,3,2,2,1,1,1,0.958054,0.641756,0.799905
Augusto_Pinochet_0001.jpg,3,1,2,1,1,1,0.4215,0.271885,0.346692
Augusto_Roa_Bastos_0001.jpg,3,2,2,1,1,1,1.31438,0.42241,0.868394
Aung_San_Suu_Kyi_0001.jpg,2,2,2,2,1,1,1.9989,0.899438,1.44917
Austin_Kearns_0001.jpg,3,1,2,1,0,0,-1,-1,-1
Azmi_Bishara_0001.jpg,3,2,2,1,1,1,0.728263,0.363378,0.545821
Azra_Akin_0001.jpg,3,1,2,2,0,0,-1,-1,-1
Babe_Ruth_0001.jpg,3,2,2,1,0,0,-1,-1,-1
Baburam_Bhattari_0001.jpg,3,2,2,1,1,0,1.09828,-1,1.09828
Bak_Chang-Ryun_0001.jpg,3,2,1,1,1,1,1.09972,0.560008,0.829863
Barbara_Boxer_0001.jpg,2,2,2,2,1,1,1.739,1.42952,1.58426
Barbara_Brezigar_0001.jpg,3,1,2,2,1,1,1.33244,0.696526,1.01448
Barbara_De_Brun_0001.jpg,3,2,1,2,1,0,0.783971,-1,0.783971
Barbara_Felt-Miller_0001.jpg,3,2,2,2,1,1,0.638602,1.19459,0.916596
Barbara_Roberts_0001.jpg,3,2,1,2,1,1,0.487828,0.969065,0.728446
Barbara_Walters_0001.jpg,3,1,2,2,1,1,1.43353,0.148047,0.79079
Barbora_Strycova_0001.jpg,3,1,2,2,1,1,0.71599,1.24703,0.981511
Barrett_Jackman_0001.jpg,4,1,2,1,1,1,0.716572,0.307399,0.511986
Barry_Bonds_0001.jpg,3,2,2,1,1,1,0.509511,0.973203,0.741357
