image,pose,smile,glasses,gender,eye_detected,mouth_detected,eye_nme,mouth_nme,combined_nme
_-60_6605_0.jpg,1,1,1,2,1,1,3.44939,4.28472,3.86705
_-60_6608_0.jpg,1,1,2,2,1,0,1.46952,-1,1.46952
_-60_6732_0.jpg,1,1,1,2,0,0,-1,-1,-1
_-60_6795_0.jpg,1,2,1,1,0,0,-1,-1,-1
_-60_7115_0.jpg,1,2,2,1,1,1,1.6323,0.964456,1.29838
_-60_7278_0.jpg,1,1,2,1,0,0,-1,-1,-1
_-60_7318_0.jpg,1,2,2,1,0,0,-1,-1,-1
_-60_757_0.jpg,1,2,2,1,1,1,1.99348,1.69112,1.8423
_-60_8341_1.jpg,1,2,2,1,0,0,-1,-1,-1
_-60_8701_0.jpg,1,2,2,2,0,0,-1,-1,-1
_-60_9134_0.jpg,1,1,2,2,0,0,-1,-1,-1
_-60_9279_0.jpg,1,2,2,1,1,1,1.78249,1.71955,1.75102
_-60_9566_1.jpg,1,2,2,2,1,1,1.93139,3.2249,2.57815
_-60_9607_0.jpg,1,1,2,2,0,0,-1,-1,-1
_-60_9915_0.jpg,1,2,2,1,1,1,1.82,0.409616,1.11481
