image,pose,smile,glasses,gender,eye_detected,mouth_detected,eye_nme,mouth_nme,combined_nme
Amy_Redford_0001.jpg,3,1,2,2,1,1,0.653293,0.509658,0.581476
Anastasia_Kelesidou_0001.jpg,4,1,2,2,1,0,0.836412,-1,0.836412
Anastasia_Myskina_0001.jpg,3,2,2,2,1,1,0.696972,1.09973,0.898353
Anatoliy_Kinakh_0001.jpg,4,2,2,1,1,1,0.952473,0.639858,0.796166
Ana_Claudia_Talancon_0001.jpg,3,1,2,2,1,0,1.76126,-1,1.76126
Ana_Guevara_0001.jpg,2,1,2,2,0,0,-1,-1,-1
Ana_Isabel_Sanchez_0001.jpg,3,1,2,2,0,0,-1,-1,-1
Ana_Paula_Gerard_0001.jpg,3,1,2,2,0,0,-1,-1,-1
Ana_Sebastiao_0001.jpg,3,1,2,2,1,0,1.01498,-1,1.01498
Anderson_Varejao_0001.jpg,3,1,2,2,0,0,-1,-1,-1
Anders_Ebbeson_0001.jpg,4,1,2,1,1,1,0.661895,0.666667,0.664281
Anders_Fogh_Rasmussen_0001.jpg,3,2,2,1,1,1,0.693375,0.895533,0.794454
Andreas_Vinciguerra_0001.jpg,3,2,2,1,1,0,0.55583,-1,0.55583
Andrea_De_Cruz_0001.jpg,3,1,2,2,1,1,0.444978,0.460887,0.452933
Andrea_Kiser_0001.jpg,3,2,2,2,1,1,0.606834,1.32029,0.963561
Andrea_Yates_0001.jpg,3,2,2,2,1,1,0.665792,1.62144,1.14361
Andrei_Konchalovsky_0001.jpg,3,1,1,1,1,1,0.547889,0.557609,0.552749
Andrei_Mikhnevich_0001.jpg,3,1,2,1,1,0,0.554877,-1,0.554877
Andres_DAlessandro_0001.jpg,3,1,2,1,1,1,0.616876,0.635401,0.626139
Andres_Manuel_Lopez_Obrador_0001.jpg,3,1,2,1,0,0,-1,-1,-1
Andres_Pastrana_0001.jpg,3,2,2,1,1,1,0.574808,0.533844,0.554326
Andrew_Caldecott_0001.jpg,3,1,2,1,1,1,0.86958,0.867302,0.868441
Andrew_Cuomo_0001.jpg,3,2,2,1,1,1,0.657672,0.392767,0.52522
Andrew_Firestone_0001.jpg,2,1,2,1,1,1,1.06638,1.83304,1.44971
Andrew_Gilligan_0001.jpg,3,1,2,1,1,1,0.665535,0.704078,0.684807
Andrew_Jarecki_0001.jpg,3,2,2,1,1,0,0.74708,-1,0.74708
Andrew_Sabey_0001.jpg,3,1,2,1,1,1,0.850882,1.24152,1.0462
Andrew_Shutley_0001.jpg,3,2,2,1,1,1,0.60495,0.319786,0.462368
Andre_Agassi_0001.jpg,3,1,2,1,0,0,-1,-1,-1
Andre_Bucher_0001.jpg,3,2,1,1,0,0,-1,-1,-1
Andre_Techine_0001.jpg,3,2,1,1,1,1,0.707475,0.953052,0.830264
Andrzej_Tyszkiewicz_0001.jpg,3,2,2,1,0,0,-1,-1,-1
Andy_Bryant_0001.jpg,3,1,1,1,1,1,0.639231,0.42508,0.532155
Andy_Garcia_0001.jpg,3,1,2,1,1,1,0.703635,0.760699,0.732167
Andy_Griffith_0001.jpg,3,1,1,1,1,1,0.642758,0.421053,0.531905
Andy_Griggs_0001.jpg,3,1,1,1,0,0,-1,-1,-1
Andy_Hebb_0001.jpg,4,2,2,1,0,0,-1,-1,-1
Andy_Madikians_0001.jpg,3,1,2,1,1,1,0.488546,0.744348,0.616447
Andy_North_0001.jpg,3,1,2,1,1,1,1.08311,1.50878,1.29594
Andy_Perez_0001.jpg,3,1,1,1,0,0,-1,-1,-1
Andy_Roddick_0001.jpg,3,2,2,1,1,1,0.642195,0.615571,0.628883
Andy_Rooney_0001.jpg,3,1,2,1,1,1,0.599988,0.444103,0.522045
Andy_Warhol_0001.jpg,3,2,1,2,0,0,-1,-1,-1
Andy_Wisecarver_0001.jpg,4,2,2,1,0,0,-1,-1,-1
AnFernce_Negron_0001.jpg,3,1,2,1,1,1,0.646557,0.599876,0.623216
Angela_Alvarado_Rosa_0001.jpg,3,2,2,2,1,1,0.653236,0.445701,0.549469
Angela_Lansbury_0001.jpg,3,1,2,2,1,1,0.716777,1.77611,1.24645
Angela_Merkel_0001.jpg,2,1,2,2,1,1,0.82119,1.72685,1.27402
Angelina_Jolie_0001.jpg,3,1,2,2,1,1,0.564382,1.08781,0.826098
Angelo_Genova_0001.jpg,4,1,1,1,1,1,0.51797,0.646048,0.582009
Angelo_Reyes_0001.jpg,2,2,1,1,0,0,-1,-1,-1
Angel_Maza_0001.jpg,3,1,2,1,0,0,-1,-1,-1
Angie_Arzola_0001.jpg,4,2,2,2,1,1,0.905811,0.396691,0.651251
Angie_Martinez_0001.jpg,2,1,1,2,1,1,1.34569,0.304939,0.825315
Anita_DeFrantz_0001.jpg,3,1,2,2,1,1,0.712696,1.26826,0.990479
Anjum_Hussain_0001.jpg,3,2,2,1,1,0,0.569625,-1,0.569625
Anna_Chicherova_0001.jpg,3,2,2,2,0,0,-1,-1,-1
Anna_Faris_0001.jpg,3,1,2,2,1,1,1.56443,0.304212,0.934322
Anna_Jones_0001.jpg,3,2,2,2,1,1,0.701159,0.526048,0.613604
Anna_Kournikova_0001.jpg,3,2,2,2,1,1,0.772107,1.21935,0.995729
Anneli_Jaatteenmaki_0001.jpg,3,2,2,2,0,0,-1,-1,-1
Annette_Bening_0001.jpg,3,1,2,2,1,0,0.990119,-1,0.990119
Annette_Lu_0001.jpg,3,1,1,2,1,1,0.764405,1.62359,1.194
Anne_Cavers_0001.jpg,3,2,2,2,1,1,0.648636,0.585088,0.616862
Anne_Donovan_0001.jpg,4,2,2,2,1,1,0.560686,0.630529,0.595607
Anne_Heche_0001.jpg,2,1,2,2,1,0,0.948408,-1,0.948408
Anne_Krueger_0001.jpg,3,2,1,2,1,1,0.651905,0.517483,0.584694
Anne_McLellan_0001.jpg,3,1,1,2,1,1,0.623858,0.98142,0.802639
Annie_Chaplin_0001.jpg,4,1,2,2,1,1,0.761599,0.655433,0.708516
Annie_Machon_0001.jpg,3,1,2,2,1,1,0.814221,0.343523,0.578872
Ann_Godbehere_0001.jpg,3,2,2,2,0,0,-1,-1,-1
Ann_Veneman_0001.jpg,3,2,2,2,0,0,-1,-1,-1
Antanas_Valionis_0001.jpg,3,1,2,1,1,1,0.691929,0.345349,0.518639
Anthony_Carter_0001.jpg,3,2,2,1,1,1,0.816107,0.197473,0.50679
Anthony_Corso_0001.jpg,4,1,2,1,1,0,0.554058,-1,0.554058
Anthony_Ervin_0001.jpg,4,1,2,1,1,1,0.724715,1.40928,1.067
Anthony_Fauci_0001.jpg,3,1,1,1,1,1,1.54138,0.379834,0.960607
Anthony_Garotinho_0001.jpg,5,1,2,1,0,0,-1,-1,-1
Anthony_Hazen_0001.jpg,3,2,1,1,0,0,-1,-1,-1
Anthony_Hopkins_0001.jpg,3,2,2,1,1,1,0.999982,0.53491,0.767446
Anthony_LaPaglia_0001.jpg,4,1,2,1,1,1,0.514671,0.779138,0.646905
Anthony_Mazur_0001.jpg,3,2,2,1,1,0,0.924241,-1,0.924241
Anthony_Pico_0001.jpg,3,1,1,1,1,1,0.468428,0.591182,0.529805
Anthony_Principi_0001.jpg,3,2,1,1,0,0,-1,-1,-1
Anthony_Rackauckas_0001.jpg,3,2,2,1,1,1,0.625103,0.885576,0.755339
Anthony_Scott_Miller_0001.jpg,3,1,2,1,0,0,-1,-1,-1
Antonio_Bernardo_0001.jpg,3,2,2,1,1,1,0.711469,0.433169,0.572319
Antonio_Cassano_0001.jpg,3,2,2,1,1,1,0.870457,0.505056,0.687757
Antonio_Catania_0001.jpg,3,1,2,1,0,0,-1,-1,-1
Antonio_Elias_Saca_0001.jpg,3,2,2,1,1,1,0.802159,0.713733,0.757946
Antonio_Palocci_0001.jpg,4,2,2,1,1,1,0.612687,0.433198,0.522942
Antonio_Trillanes_0001.jpg,3,2,2,1,0,0,-1,-1,-1
Antwun_Echols_0001.jpg,3,2,1,1,0,0,-1,-1,-1
Anwar_Ibrahim_0001.jpg,3,2,1,1,1,1,0.62258,0.323381,0.47298
Anzori_Kikalishvili_0001.jpg,3,1,2,1,0,0,-1,-1,-1
Aparna_Pillai_0001.jpg,3,1,2,2,0,0,-1,-1,-1
Aram_Adler_0001.jpg,3,2,2,1,0,0,-1,-1,-1
Aretha_Franklin_0001.jpg,3,1,2,2,0,0,-1,-1,-1
Arianna_Huffington_0001.jpg,2,1,2,2,0,0,-1,-1,-1
Ariel_Sharon_0001.jpg,3,1,2,1,1,1,0.590066,0.36973,0.479898
Arie_Haan_0001.jpg,3,2,2,1,1,0,0.777269,-1,0.777269
Ari_Bousbib_0001.jpg,3,1,2,1,0,0,-1,-1,-1
Ari_Fleischer_0001.jpg,3,1,1,1,1,0,0.579554,-1,0.579554
Armando_Avila_Panchame_0001.jpg,3,2,2,1,1,0,0.551135,-1,0.551135
Armando_Calderon_Sol_0001.jpg,3,2,2,1,1,1,1.51194,0.937052,1.22449
Armando_Carrillo_0001.jpg,3,2,2,1,1,1,0.54848,0.902415,0.725447
Armand_Sargen_0001.jpg,3,2,2,1,0,0,-1,-1,-1
Arminio_Fraga_0001.jpg,5,2,2,1,0,0,-1,-1,-1
Arnaud_Clement_0001.jpg,3,2,2,1,0,0,-1,-1,-1
Arnaud_Lagardere_0001.jpg,3,2,2,1,0,0,-1,-1,-1
Arnoldo_Aleman_0001.jpg,3,2,1,1,1,1,0.838711,0.663201,0.750956
Arnold_Palmer_0001.jpg,3,1,2,1,0,0,-1,-1,-1
Arnold_Schwarzenegger_0001.jpg,4,1,2,1,1,1,0.585687,0.5,0.542843
Aron_Ralston_0001.jpg,3,2,2,1,0,0,-1,-1,-1
Arsinee_Khanjian_0001.jpg,3,1,2,2,0,0,-1,-1,-1
Arthur_Martinez_0001.jpg,3,2,2,1,0,0,-1,-1,-1
Arturo_Gatti_0001.jpg,3,2,2,1,0,0,-1,-1,-1
Art_Cooper_0001.jpg,4,1,2,1,1,1,0.700402,1.04341,0.871908
Art_Hoffmann_0001.jpg,2,1,2,1,1,1,1.54668,2.05961,1.80314
Art_Howe_0001.jpg,3,1,2,1,1,1,0.505555,1.24963,0.877593
Arye_Mekel_0001.jpg,3,2,1,1,1,1,1.2634,1.02774,1.14557
Asa_Hutchinson_0001.jpg,3,1,2,1,1,1,0.886081,1.35289,1.11949
Ascencion_Barajas_0001.jpg,3,2,2,1,1,1,0.539195,0.800894,0.670044
Ashlea_Talbot_0001.jpg,2,1,2,2,0,0,-1,-1,-1
Ashley_Judd_0001.jpg,3,1,2,2,1,1,0.61741,1.28995,0.953678
Ashley_Olsen_0001.jpg,2,1,2,2,1,1,1.6902,0.575817,1.13301
Ashraf_Ghani_0001.jpg,4,2,2,1,0,0,-1,-1,-1
Asmaa_Assad_0001.jpg,3,1,2,2,1,1,0.745322,0.386279,0.565801
Assad_Ahmadi_0001.jpg,3,2,2,1,0,0,-1,-1,-1
Astou_Ndiaye-Diatta_0001.jpg,3,1,2,2,1,1,0.584196,0.677359,0.630778
Astrid_Betancourt_0001.jpg,3,2,2,2,0,0,-1,-1,-1
Astrid_Eyzaguirre_0001.jpg,3,1,2,2,1,1,0.69644,1.58696,1.1417
Atal_Bihari_Vajpayee_0001.jpg,2,1,2,1,1,1,1.00201,0.335864,0.668939
Ataollah_Mohajerani_0001.jpg,3,2,2,1,1,1,0.70379,1.21496,0.959372
Atiabet_Ijan_Amabel_0001.jpg,2,1,2,2,1,1,0.722333,0.434868,0.5786
Audrey_Lacroix_0001.jpg,3,1,2,2,1,0,0.449738,-1,0.449738
Audrey_Sauret_0001.jpg,3,2,2,2,1,0,1.54272,-1,1.54272
Augustin_Calleri_0001.jpg,3,2,2,1,1,1,0.714844,0.73562,0.725232
Augusto_Pinochet_0001.jpg,3,1,2,1,1,1,0.553109,0.356131,0.45462
Augusto_Roa_Bastos_0001.jpg,3,2,2,1,1,1,0.552218,0.535793,0.544005
Aung_San_Suu_Kyi_0001.jpg,2,2,2,2,1,1,0.960539,0.784685,0.872612
Austin_Kearns_0001.jpg,3,1,2,1,0,0,-1,-1,-1
Azmi_Bishara_0001.jpg,3,2,2,1,1,1,0.799244,0.513894,0.656569
Azra_Akin_0001.jpg,3,1,2,2,1,0,1.27159,-1,1.27159
Babe_Ruth_0001.jpg,3,2,2,1,1,0,1.05367,-1,1.05367
Baburam_Bhattari_0001.jpg,3,2,2,1,0,0,-1,-1,-1
Bak_Chang-Ryun_0001.jpg,3,2,1,1,1,1,1.08379,0.834811,0.9593
Barbara_Boxer_0001.jpg,2,2,2,2,0,0,-1,-1,-1
Barbara_Brezigar_0001.jpg,3,1,2,2,1,1,0.728813,0.726004,0.727409
Barbara_De_Brun_0001.jpg,3,2,1,2,1,0,0.805789,-1,0.805789
Barbara_Felt-Miller_0001.jpg,3,2,2,2,1,1,0.576177,0.536895,0.556536
Barbara_Roberts_0001.jpg,3,2,1,2,1,1,0.457175,0.709347,0.583261
Barbara_Walters_0001.jpg,3,1,2,2,1,1,0.7826,0.230544,0.506572
Barbora_Strycova_0001.jpg,3,1,2,2,0,0,-1,-1,-1
Barrett_Jackman_0001.jpg,4,1,2,1,0,0,-1,-1,-1
Barry_Bonds_0001.jpg,3,2,2,1,1,0,1.11721,-1,1.11721
Barry_Collier_0001.jpg,3,2,2,1,1,1,1.92056,0.367035,1.1438
Barry_Diller_0001.jpg,3,2,2,1,1,1,0.569582,1.61249,1.09104
Barry_Ford_0001.jpg,3,1,2,2,1,1,0.454086,0.75307,0.603578
